experiment_id,method_id,method_label,chain,seed_id,seed_value,seed_group,split,n,auc,balanced_accuracy,sensitivity,specificity
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,alpha,S09,12293968614973973933,ordinary,locked_external,109,0.55441400304414,0.4634703196347032,0.6666666666666666,0.2602739726027397
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S01,777,lucky,locked_external,109,0.024733637747336393,0.2638888888888889,0.5277777777777778,0.0
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S02,2232016200,lucky,locked_external,109,0.07686453576864535,0.25,0.5,0.0
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S03,12906138414127427065,lucky,locked_external,109,0.42085235920852365,0.3535007610350076,0.6111111111111112,0.0958904109589041
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S04,6902826956892357559,moderate,locked_external,109,0.1251902587519026,0.2638888888888889,0.5277777777777778,0.0
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S05,2712386035810402826,moderate,locked_external,109,0.6012176560121765,0.5395738203957382,0.7777777777777778,0.3013698630136986
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S06,14320595710489364965,moderate,locked_external,109,0.6118721461187215,0.5724885844748859,0.5833333333333334,0.5616438356164384
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S07,11327508419378867602,ordinary,locked_external,109,0.06811263318112636,0.2777777777777778,0.5555555555555556,0.0
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S08,10762549616907469203,ordinary,locked_external,109,0.632420091324201,0.545662100456621,0.6666666666666666,0.4246575342465753
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,alpha,S09,12293968614973973933,ordinary,locked_external,109,0.5605022831050228,0.5043759512937595,0.6388888888888888,0.3698630136986301
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S01,777,lucky,locked_external,109,0.03462709284627094,0.2361111111111111,0.4722222222222222,0.0
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S02,2232016200,lucky,locked_external,109,0.05631659056316591,0.25,0.5,0.0
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S03,12906138414127427065,lucky,locked_external,109,0.05098934550989346,0.2638888888888889,0.5277777777777778,0.0
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S04,6902826956892357559,moderate,locked_external,109,0.4790715372907154,0.4636605783866058,0.6944444444444444,0.2328767123287671
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S05,2712386035810402826,moderate,locked_external,109,0.5996955859969558,0.572869101978691,0.6388888888888888,0.5068493150684932
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S06,14320595710489364965,moderate,locked_external,109,0.5780060882800608,0.5582191780821918,0.5,0.6164383561643836
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S07,11327508419378867602,ordinary,locked_external,109,0.4680365296803653,0.4490106544901066,0.5555555555555556,0.3424657534246575
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S08,10762549616907469203,ordinary,locked_external,109,0.7092846270928465,0.7100456621004566,0.6666666666666666,0.7534246575342466
experiment_03_external_generalisation,sceptr_sparsemax,SCEPTR + Sparsemax Attention MIL,alpha,S09,12293968614973973933,ordinary,locked_external,109,0.7987062404870623,0.7157534246575342,0.5,0.9315068493150684
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S01,777,lucky,locked_external,110,0.40615615615615613,0.38551051051051055,0.5277777777777778,0.24324324324324326
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S02,2232016200,lucky,locked_external,110,0.5442942942942943,0.48798798798798804,0.6111111111111112,0.36486486486486486
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S03,12906138414127427065,lucky,locked_external,110,0.4692192192192192,0.4346846846846847,0.6666666666666666,0.20270270270270271
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S04,6902826956892357559,moderate,locked_external,110,0.4268018018018018,0.4125375375375375,0.5277777777777778,0.2972972972972973
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S05,2712386035810402826,moderate,locked_external,110,0.4748498498498498,0.4466966966966967,0.5555555555555556,0.33783783783783783
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S06,14320595710489364965,moderate,locked_external,110,0.4718468468468469,0.46096096096096095,0.6111111111111112,0.3108108108108108
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S07,11327508419378867602,ordinary,locked_external,110,0.4196696696696696,0.3363363363363363,0.3888888888888889,0.28378378378378377
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S08,10762549616907469203,ordinary,locked_external,110,0.4665915915915916,0.4680930930930931,0.6388888888888888,0.2972972972972973
experiment_03_external_generalisation,sceptr_softmax,SCEPTR + Softmax Attention MIL,beta,S09,12293968614973973933,ordinary,locked_external,110,0.4924924924924925,0.44932432432432434,0.75,0.14864864864864866
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S01,777,lucky,locked_external,110,0.19444444444444442,0.3329579579579579,0.6388888888888888,0.02702702702702703
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S02,2232016200,lucky,locked_external,110,0.496996996996997,0.4744744744744745,0.6111111111111112,0.33783783783783783
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S03,12906138414127427065,lucky,locked_external,110,0.2916666666666667,0.3186936936936937,0.5833333333333334,0.05405405405405406
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S04,6902826956892357559,moderate,locked_external,110,0.6189939939939939,0.5315315315315315,0.3333333333333333,0.7297297297297297
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S05,2712386035810402826,moderate,locked_external,110,0.1313813813813814,0.2834084084084084,0.4722222222222222,0.0945945945945946
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S06,14320595710489364965,moderate,locked_external,110,0.41478978978978975,0.39151651651651653,0.4722222222222222,0.3108108108108108
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S07,11327508419378867602,ordinary,locked_external,110,0.11111111111111109,0.3329579579579579,0.6388888888888888,0.02702702702702703
experiment_03_external_generalisation,sceptr_entmax15,SCEPTR + Entmax-1.5 Attention MIL,beta,S08,10762549616907469203,ordinary,locked_external,110,0.121996996996997,0.3536036036036036,0.6666666666666666,0.04054054054054054
